id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt
26107,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
15914,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Striped Grey Slim Fit Shirt
39786,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
9604,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Scullers Men Scul White Black Shirts
33248,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men White Striped Shirt
18891,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Woman Tyra Black & White Striped Shirt
29721,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
39781,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt
15913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
12278,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Genesis Men Solid Maroon Shirts
17538,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt
29653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt
38974,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow New York Men Black Check Slim Fit Shirt
12247,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts
38980,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt
14520,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011.0,Formal,Genesis Off-White Formal Shirt
9588,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Scullers Men Scul Navy Blue Shirts
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt
14715,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Formal Shirt White Shirts
14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Mark Taylor Men Striped Green Shirt
38973,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Check Slim Fit Shirt
12249,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Striped Pink & Navy Shirt
27165,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
12282,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt
37793,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Blue Striped Shirt
11063,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts
26043,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,John Miller Men Grey Shirt
17536,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
37131,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Wills Lifestyle Men Striped Lavender Shirt
12043,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Blue Striped Shirt
12271,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Stripes Blue Shirts
26044,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,John Miller Men Pink Shirt
23152,Men,Apparel,Topwear,Shirts,White,Winter,2011.0,Formal,Genesis White Formal Shirt
14516,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Green Striped Shirt
37794,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,John Players Men Stripes Brown Shirt
13733,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Check Blue Shirts
12017,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple White Striped Shirts
14784,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Arrow Men Stripes Pink Shirts
14770,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Solid Black Shirts
58807,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Smart Casual,Highlander Men Navy Blue Striped Shirt
9521,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Striped Shirt
12028,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey Striped Shirt
26813,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Striped Shirt
13758,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Check Green Shirts
14777,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Arrow Men Stripes Brown Shirts
14783,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Men Check Purple Shirts
29609,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Indigo Nation Men Striped Red Shirt
9519,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men white pink black check Maroon Shirts
14748,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Solid White Shirts
13756,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Belmonte Men Check Purple Shirts
31634,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Striped Black Shirt
15693,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black coffee Men Micheal Blue Slim Fit Shirt
14741,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Solid Lavender Shirts
39801,Men,Apparel,Topwear,Shirts,Blue,Spring,2013.0,Formal,Peter England Men Blue Shirt
13769,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Check White Shirts
12019,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Green Striped Shirts
17553,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey & White Striped Shirt
14746,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts
13751,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Stripes Blue Shirts
29607,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt
9517,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men white brown stripe White Shirts
14779,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Arrow Men Stripes Green Shirts
14528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Off White & Blue Striped Shirt
39092,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Reid & Taylor Men Red Striped Shirt
37795,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Check White & Green Shirt
14517,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Light Brown Striped Shirt
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt
12042,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts
14983,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Arrow Men Stripes Maroon Slim Fit Shirt
39405,Men,Apparel,Topwear,Shirts,Lavender,Summer,2014.0,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt
17537,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Formal,Mark Taylor Men Yellow & Blue Striped Shirt
12277,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts
14510,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Aqua Green & White Striped Shirt
37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Gingham Blue Shirt
13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Stripes Green Shirts
11250,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men White Striped Blue Shirt
37139,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt
14519,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Teal Blue Striped Shirt
12241,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts
53215,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Mark Taylor Men Pink Shirt
17165,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,U.S. Polo Assn. Men Maroon & White Check Shirt
14526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Aqua Blue & White Grey Striped Shirt
17539,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Mark Taylor Men Orange & White Striped Shirt
12279,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Stripes Pink Shirts
43410,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers Men Purple Shirt
27155,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men Striped White Shirt
9589,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men cotton White Shirts
14521,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men White Red & Blue Stripe Shirt
12246,Men,Apparel,Topwear,Shirts,Black,Winter,2011.0,Formal,Genesis Black Striped Formal Shirt
26073,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Shirt
17552,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Cream Striped Shirt
14778,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts
15692,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black coffee Men Micheal White Slim Fit Shirt
39800,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Peter England Men Navy Blue Formal Shirts
58808,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Smart Casual,Highlander Men Blue Striped Shirt
13768,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Solid White Shirts
14782,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Stripes Black Shirts
12011,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple Striped Shirts
17563,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green & Pink Striped Shirt
26815,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,Arrow Men Yellow Striped Shirt
14749,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Stripes Lavender Shirts
14771,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2013.0,Formal,Arrow Men Stripes Navy Blue Shirts
12016,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Blue Striped Shirts
17564,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Mark Taylor Men Black & White Striped Shirt
13759,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Belmonte Men Solid Purple Shirts
9520,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple & White Check  Shirt
26812,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,Arrow Men Yellow Shirt
31619,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Formal,Indigo Nation Men Maroon Shirt
8888,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Solid Pink Shirt
9502,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Cotton Blend Red Shirts
13744,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Shirts
21024,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Blue Shirt
12034,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown Striped Shirts
17546,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink & White Striped Shirt
17541,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green & White Striped Shirt
43033,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Scullers Men Blue Striped Shirt
14754,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Solid Blue Shirts
44672,Women,Apparel,Topwear,Shirts,Blue,Winter,2013.0,Formal,Wills Lifestyle Women Blue Striped Formal Shirt
26801,Men,Apparel,Topwear,Shirts,Lavender,Summer,2015.0,Formal,Arrow Men Lavender Striped Shirt
29623,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Indigo Nation Men Striped Lavender Shirt
12237,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Red Gingham Shirt
54280,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Black Coffee Men Grey Shirt
14762,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Check Blue Shirts
12492,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Blue Shirts
14765,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Arrow Men Stripes Navy Blue Slim Fit Shirt
12230,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Pink & White Striped Formal Shirt
31644,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt
12264,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Grey Shirt
9752,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Smart Casual,Indian Terrain Men Grey & White Checked Linen Modern Fit Smart-Casual Shirt
12263,Men,Apparel,Topwear,Shirts,Red,Winter,2011.0,Formal,Genesis Red Striped Formal Shirt
26056,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Check Black Shirt
31015,Men,Apparel,Topwear,Shirts,White,Winter,2012.0,Formal,Arrow Men White and Blue Striped Shirt
33326,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Striped Slim Fit Shirt
9567,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Shirt
12255,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Genesis Men Stripes Maroon Shirts
23975,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Peter England Men Brown Striped Shirt
13728,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Belmonte Men Stripes Grey Shirts
9569,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Light Blue Shirts
33787,Men,Apparel,Topwear,Shirts,Brown,Spring,2013.0,Smart Casual,Van Heusen Men Brown Giza Cotton Shirt
14738,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Check Grey Shirts
26058,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Gingham Blue Shirt
9738,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Smart Casual,Indian Terrain Men Navy & White Checked Slim Fit Smart-Casual Shirt
14764,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Blue Shirts
12460,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Stripes Purple Shirts
17576,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Checked Shirt
9504,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink Solid Shirt
14755,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Arrow Men Check Red Shirts
31620,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Shirt
21022,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Blue Slim Fit Shirt
8889,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Shirt
9503,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,John Miller Men Peach Shirt
19429,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Quiksilver Men Red Check Shirt
13745,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Solid Blue Shirts
14752,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Shirts
26066,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
12253,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt
26059,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Gingham Black Shirt
37789,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,John Players Men Formal Lavender Shirt
33329,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Arrow New York Men Lavender Slim Fit Shirt
12298,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Check Black Shirts
10355,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,United Colors of Benetton Men Stripes Blue Shirts
13729,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Belmonte Men Stripes Pink Shirts
12296,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Red Striped Shirt
14737,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Stripes Grey Shirts
9592,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men BL Black Shirts
26068,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,John Miller Men Striped Green Shirt
9566,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Stripes Blue Blue Shirts
31645,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Purple Shirt
27149,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Striped Purple Shirt
12328,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt
58794,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Highlander Men White Striped Shirt
11102,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts
23034,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow Men Black Striped Shirt
58793,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Smart Casual,Highlander Men Blue & Red Striped Shirt
9242,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Solid Pink Shirts
9070,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirts
26125,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Formal,John Miller Men Gingham Orange Shirt
23033,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Arrow Men Pink Striped Shirt
11105,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts
26787,Men,Apparel,Topwear,Shirts,Beige,Summer,2013.0,Formal,Arrow Men Beige Shirt
56855,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Party,John Players Men Blue Shirt
59445,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men White Shirt
9422,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Blue black stripe Black Shirts
29369,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Genesis Men Check Lavender Shirt
59442,Men,Apparel,Topwear,Shirts,Green,Fall,2012.0,Formal,Arrow Men Green Shirt
9425,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Fila-Fil Shirts
15907,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Check White Shirt
18885,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Woman Simona Black Shirt
33056,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,U.S.Polo Assn. Men Striped Navy Blue Shirt
12321,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Striped Formal Shirt
16345,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Peter England Men Stripes Pink Shirt
12381,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Checks Blue Shirts
9471,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue stripes Shirts
27891,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers For Her Purple Striped Shirt
9449,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men white stripe Blue Shirts
12372,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Reid & Taylor Men Check Green Shirts
12386,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Reid & Taylor Men Stripes Red Shirts
11167,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,John Miller Men Solid Brown Shirts
16389,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Solid Maroon Shirt
9476,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Check Shirt
9482,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black white small check Shirts
37800,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Striped Orange Shirt
16387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Peter England Men Stripes Orange Shirt
9478,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black & White Check Shirt
33239,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow Men Black Striped Slim Fit Shirt
9447,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Striped Shirt
59443,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men Striped Beige Slim Fit Shirt
9424,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Fila-Fil Purple Shirts
26788,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Arrow Men Brown Shirt
12320,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Genesis Men Brown Striped Shirt
13662,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Blue Stripe Shirt
56854,Men,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Party,John Players Men Teal Shirt
9611,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Green White Shirts
59444,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Formal,Arrow Men Striped Grey Slim Fit Shirt
9423,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Blue stripe Black Shirts
51424,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Myntra Men White Shirt
9415,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,John Miller Men Navy Blue Shimmer Shirt
9071,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
12311,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Shirt
26124,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Check White Shirt
51412,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Myntra Men Lavender Striped Shirt
23032,Men,Apparel,Topwear,Shirts,Cream,Fall,2012.0,Formal,Arrow Men Cream Striped Shirt
58795,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Highlander Men Red Striped Shirt
12316,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Check White Shirts
9479,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts
14287,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Formal Shirt White Shirts
33238,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Arrow Men Green Striped Shirt
15997,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Turtle Check Men White Shirt
26389,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012.0,Formal,Turtle Men Check Magenta Shirt
37801,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Players Men Stripes Black Shirt
12387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Reid & Taylor Men Stripes Orange Shirts
11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirt
37808,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Formal,John Players Men Satin Striped Shirt
9810,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Gingham Shirt
9477,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men White & Black Check Shirt
16388,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Peter England Men Stripes Brown Shirt
12374,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men Stripes White Shirts
11161,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Solid Black Shirts
9470,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men Solid White White Shirts
27890,Women,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Formal,Scullers For Her Charcoal Shirt
39784,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Peter England Men Red Formal Shirt
32502,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Scullers Men Striped Brown Shirt
